date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
23-Oct-05,0,14.1,0,8.5,0,4,0,15.5,1001.9,6.7,0,12,0,120,0,17,1.8,0,11.5,0.6,0.8,0,-10,-10
24-Oct-05,0,16.5,0,9.8,0,10.6,0,13.5,993.9,11.4,0,19,0,180,0,29,2.3,0,13.35,0.9,1.2,0,-10,-10
25-Oct-05,0,14.6,0,9.3,0,7.2,0,8.8,995.2,15.9,0,32,0,230,0,42,3.7,0,11.55,1.2,1.6,0,-7.6,-10
26-Oct-05,0,19.5,0,11.8,0,9.8,0,1.5,997.6,16,0,31,0,170,0,40,0.8,0,13.1,1.4,1.7,0,-0.1,-9.6
27-Oct-05,0,18.2,0,14.3,0,14.2,0,2.1,990.9,19.3,0,31,0,150,0,44,0.2,0,13.775,1.7,2.1,0,-0.4,-9.5
28-Oct-05,0,15,0,9.3,0,9.5,0,1.6,994,9.9,0,20,0,170,0,26,4.4,0,12.525,0.8,1,0,-0.8,-9.9
29-Oct-05,0,16.7,0,10.3,0,7.1,0,8.8,991.5,16.4,0,28,0,120,0,39,0.9,0,12.45,0.9,1.3,0,-7.9,-10
30-Oct-05,0,15.1,0,9.2,0,10.3,0,1.8,989.2,14,0,24,0,170,0,32,4.3,0,12.325,1,1.3,0,-0.8,-10
31-Oct-05,0,13.8,0,7.5,0,6.8,0,5.9,994.1,10.6,0,21,0,140,0,30,2.4,0,10.85,1,1.2,0,-4.9,-10
01-Nov-05,0,12.8,0,7.1,0,4.3,0,8.7,994.5,10.8,0,19,0,80,0,28,5.9,0,9.6,0.9,1.1,0,-7.8,-10
02-Nov-05,0,15.8,0,11.5,0,7.6,0,8.3,984.5,10.2,0,20,0,100,0,28,1.3,0,11.65,0.9,1.1,0,-7.4,-10
03-Nov-05,0,13.6,0,8.2,0,11.2,0,2.2,991.5,13.6,0,27,0,280,0,37,0.1,0,11.875,0.8,1.1,0,-1.4,-10
04-Nov-05,0,11.6,0,7.6,0,5,0,4.3,1008.7,10.8,0,22,0,270,0,31,4.2,0,9.625,1,1.2,0,-3.3,-10
05-Nov-05,0,13.9,0,8.4,0,6.7,0,2.2,1006.2,8.7,0,18,0,160,0,23,5.5,0,10.525,0.6,0.8,0,-1.6,-10
06-Nov-05,0,12.6,0,6.6,0,6.9,0,5,1001.9,14.3,0,21,0,250,0,31,4.7,0,10.1,0.8,1.1,0,-4.2,-10
07-Nov-05,0,12.8,0,5.7,0,3.1,0,5.1,999.7,15.7,0,35,0,230,0,47,0.8,0,8.625,0.9,1.1,0,-4.2,-10
08-Nov-05,0,11.5,0,6.7,0,4.5,0,0.8,1006.2,7.3,0,16,0,240,0,25,3.3,0,8.825,0.8,1,0,0,-9.5
09-Nov-05,0,13,0,4.3,1,-0.7,0,5.8,1016.8,9.8,0,17,0,190,0,25,1.1,0,8.525,0.6,0.7,0,-5.2,-10
10-Nov-05,0,14.5,0,11.8,0,6.1,0,8.7,1018.6,12,0,23,0,240,0,32,0,0,11.45,0.7,0.9,0,-8,-10
11-Nov-05,0,14.5,0,4.4,0,9.9,0,8.5,1009.2,19,0,33,0,220,0,60,1.4,0,10.5,1,1.4,0,-7.5,-10
12-Nov-05,0,10.7,0,4.6,0,2.8,0,2.8,1015,9.5,0,19,0,250,0,29,4.7,0,8.325,0.8,0.9,0,-2,-10
13-Nov-05,0,10.3,0,2,1,-2.4,3,0,1028.4,3,0,8,0,300,0,11,5.6,0,6.75,0.2,0.4,0.2,0.2,-9.3
14-Nov-05,0,12,0,4.5,1,-0.3,0,0.7,1024,10,0,19,0,240,0,26,0,0,8.075,0.4,0.6,0,0,-9.1
15-Nov-05,0,12.3,0,7.5,0,8.2,0,0.1,1015.5,7.6,0,12,0,250,0,18,3,0,9.95,0.4,0.5,0.3,0.3,-8.3
16-Nov-05,0,9,0,5.9,0,3.9,2,0,1013.4,3.9,0,9,0,270,0,13,1.3,0,8.675,0.4,0.6,0.7,0.7,-7.5
17-Nov-05,0,9.2,0,4.4,0,2.8,2,0,1013.4,8.3,0,13,0,100,0,18,0,0,7.85,0.6,0.8,1.3,1.3,-6.5
18-Nov-05,0,12.9,0,6.1,0,4.6,2,0,1018.7,10.2,0,15,0,150,0,20,2.1,0,8.5,0.7,0.8,2,2,-5.5
19-Nov-05,0,10.3,0,2.7,0,3.3,3,0,1026.4,6.8,0,12,0,100,0,17,5.4,0,7.55,0.3,0.4,2.3,2.3,-4.9
20-Nov-05,0,9.7,1,-0.8,1,-4,3,0,1029.6,3.7,0,10,0,130,0,12,4.4,0,6.1,0.2,0.4,2.5,2.5,-4.5
21-Nov-05,0,9.9,0,2.8,1,-1.9,0,0.1,1030.7,6.9,0,14,0,120,0,17,7.6,0,6.025,0.2,0.3,2.6,2.6,-4.1
22-Nov-05,0,8.2,0,1,1,-2.4,0,0.1,1034.8,6,0,11,0,100,0,15,6.9,0,5.775,0.1,0.2,2.7,2.7,-3.9
23-Nov-05,0,6.4,0,0,0,0.8,3,0,1036.8,2.6,0,6,0,190,0,8,0,0,5.85,0.2,0.3,2.9,2.9,-3.4
24-Nov-05,0,10.8,0,1.9,0,0,0,0.3,1024.1,12.9,0,23,0,310,0,34,0,0,7.025,0.5,0.7,3.1,3.1,-3.1
25-Nov-05,0,6.1,0,0.6,1,-0.5,0,3.1,1008.1,13.5,0,25,0,320,0,38,4.3,0,4.5,0.6,0.7,0.6,0.6,-5.4
26-Nov-05,0,8.5,0,0.5,0,1,0,0.3,1003.8,12.2,0,21,0,330,0,31,3.5,0,5.2,0.7,0.8,1,1,-4.7
27-Nov-05,0,6.4,0,0.1,1,-4.8,0,0.2,1004.3,5.3,0,11,0,300,0,17,1,0,4.275,0.2,0.3,1,1,-4.5
28-Nov-05,0,5.6,0,0.6,1,-2.5,2,0,1006.8,7.3,0,14,0,320,0,19,2.9,0,4.175,0.3,0.4,1.3,1.3,-3.9
29-Nov-05,0,10.4,0,1.8,1,-1.2,0,3.4,1008.1,7,0,12,0,290,0,19,0,0,5.65,0.4,0.6,0,-1.7,-6.7
30-Nov-05,0,9.8,0,7.4,0,4.2,0,2.2,997.7,8,0,14,0,150,0,17,0,0,7.525,0.4,0.5,0,-1.8,-8.2
01-Dec-05,0,8.9,0,4.4,0,0.5,0,7.8,979.5,8.8,0,24,0,30,0,33,5.1,0,7,0.1,0.1,0,-7.7,-10
02-Dec-05,0,8.1,0,4.1,0,2.5,0,5.1,971.9,11.5,0,26,0,30,0,36,4.6,0,6.275,0.1,0,0,-5,-10
03-Dec-05,0,8.1,0,4,1,-1.3,0,6,982.7,8,0,18,0,280,0,24,0,0,6.4,0.3,0.4,0,-5.7,-10
04-Dec-05,0,8.6,0,4.4,0,1.3,0,1.3,992.9,8.6,0,17,0,290,0,24,3.6,0,6.125,0.5,0.6,0,-0.8,-10
05-Dec-05,0,7.1,0,3.5,1,-0.7,0,0.1,1002,7.9,0,20,0,320,0,30,4.5,0,4.65,0.5,0.6,0.4,0.4,-9.1
06-Dec-05,0,9.1,0,2,1,-2.9,2,0,1008.8,4.8,0,14,0,290,0,21,6.3,0,4.625,0,0.1,0.5,0.5,-8.6
07-Dec-05,0,9.2,0,1.9,1,-3,0,11.1,1005.6,11.2,0,23,0,290,0,33,0,0,5.075,0.5,0.6,0,-10,-10
08-Dec-05,0,9.2,0,3.7,1,-1.3,0,1.6,1016.4,7.9,0,15,0,160,0,20,0,0,5.35,0.4,0.5,0,-1.2,-10
09-Dec-05,0,13,0,8.8,0,3.3,0,0.7,1026.1,7.4,0,11,0,140,0,14,0,0,7.875,0.5,0.6,0,-0.2,-9.7
10-Dec-05,0,13.2,0,9,0,9.1,3,0,1031.9,8.5,0,14,0,180,0,19,0.9,0,9.025,0.7,0.8,0.7,0.7,-8.5
11-Dec-05,0,10.9,0,5.1,0,1,0,0.3,1036.6,5.2,0,13,0,160,0,16,5.1,0,7.675,0.1,0.1,0.5,0.5,-8.3
12-Dec-05,0,6.1,1,-0.8,1,-2.6,0,0.1,1041.1,4.2,0,10,0,40,0,13,4,0,5.775,0,0,0.4,0.4,-8
13-Dec-05,0,7,1,-1.2,1,-4.4,0,0.1,1041.2,2.2,0,7,0,130,0,8,0,0,4.475,0.1,0.2,0.3,0.3,-7.6
14-Dec-05,0,10.7,0,7,1,-0.3,0,0.1,1037.3,5.4,0,13,0,330,0,18,1.7,0,6.775,0.1,0.2,0.4,0.4,-7.2
15-Dec-05,0,11.5,0,8.6,0,6,2,0,1029.9,8.8,0,18,0,280,0,27,2.2,0,7.8,0.5,0.6,0.9,0.9,-6.3
16-Dec-05,0,11.8,0,7.9,0,6.7,0,1.2,1022.4,11,0,20,0,300,0,29,0.6,0,9,0.4,0.5,0,0,-6.8
17-Dec-05,0,9.1,0,6.6,0,5.3,0,1.3,1024.1,3.2,0,8,0,120,0,10,0,0,8.575,0.3,0.4,0,-1,-7.5
18-Dec-05,0,10.3,0,5.2,0,5.1,0,1.8,1017.8,7.2,0,23,0,250,0,36,0.1,0,7.925,0.4,0.6,0,-1.4,-8.5
19-Dec-05,0,9,0,2.5,1,-1.5,0,0.2,1020.6,5.1,0,13,0,180,0,17,0.2,0,6.475,0.4,0.5,0.2,0.2,-7.9
20-Dec-05,0,10.8,0,6.4,0,2,2,0,1023.2,7.3,0,14,0,180,0,19,0.6,0,7.3,0.5,0.5,0.6,0.6,-7.1
21-Dec-05,0,10.3,0,8.3,0,4.2,0,6.2,1024.2,6.4,0,13,0,170,0,18,0,0,8.275,0.5,0.6,0,-5.1,-10
22-Dec-05,0,11,0,8.8,0,7.4,0,0,1023.5,9,0,14,0,170,0,18,0,0,8.25,1,1.2,1,1,-8.5
23-Dec-05,0,11.7,0,8.1,0,7.5,0,1.4,1022,6.2,0,11,0,190,0,14,0.5,0,8.55,0.5,0.6,0.1,0.1,-8.9
24-Dec-05,0,8.8,0,6,0,3.7,0,0,1024,3.4,0,8,0,120,0,10,3,0,7.825,0.1,0.2,0.3,0.3,-8.4
25-Dec-05,0,8.7,0,0.9,0,1.9,3,0,1024.8,4,0,9,0,90,0,14,5.1,0,6.875,0,0.1,0.3,0.3,-7.9
26-Dec-05,0,6.3,0,0.4,1,-4.7,3,0,1021.5,5.2,0,10,0,60,0,14,0,0,5.375,0.4,0.5,0.7,0.7,-7.1
27-Dec-05,0,2.9,1,-2.4,1,-5.5,2,0,1017.5,3.1,0,8,0,30,0,10,2.9,0,4.375,0,0.1,0.7,0.7,-6.7
28-Dec-05,0,4.4,1,-1.3,1,-7.3,2,0,1013.9,7.8,0,12,0,130,0,17,0,0,3.025,0.5,0.6,1.2,1.2,-5.9
29-Dec-05,0,8.9,0,3.2,1,-0.1,0,7.2,1003,12.6,0,19,0,140,0,28,0,0,4.725,0.5,0.7,0,-5.5,-10
30-Dec-05,0,11.6,0,7,0,7.4,0,8.8,990.5,15,0,27,0,240,0,38,2.1,0,7.3,0.6,0.7,0,-8.2,-10
31-Dec-05,0,9,0,6.4,0,3.8,0,9.3,994.2,17.5,0,29,0,290,0,44,0.5,0,6.475,0.8,1,0,-8.5,-10
01-Jan-06,0,9,0,2.9,0,4.7,0,0.5,1010,11.4,0,23,0,300,0,36,3.4,0,6.45,0.4,0.5,0,-0.1,-9.6
02-Jan-06,0,11.2,0,2.9,1,-2,0,1.3,1020.2,5.4,0,11,0,170,0,13,0.3,0,6.575,0.2,0.3,0,-1.1,-10
03-Jan-06,0,10.7,0,3.9,1,-0.6,0,1.1,1023.8,4.6,0,10,0,230,0,13,3.8,0,7.625,0,0,0,-1.1,-10
04-Jan-06,0,8.9,0,3.7,0,0.3,2,0,1023.8,9.4,0,14,0,130,0,20,0,0,7,0.3,0.4,0.3,0.3,-9.2
05-Jan-06,0,7.4,0,4.6,0,6.2,0,6.3,1014.4,11.3,0,19,0,130,0,28,0,0,6.575,0.7,0.9,0,-5.3,-10
06-Jan-06,0,5,0,3.7,0,2.8,0,1.1,1017.5,5.3,0,11,0,110,0,16,0,0,5.75,0.5,0.7,0,-0.6,-10
07-Jan-06,0,5.5,0,0.6,1,-0.1,3,0,1020.3,6.3,0,10,0,100,0,13,1.6,0,4.425,0.5,0.6,0.5,0.5,-9
08-Jan-06,0,1.4,1,-1.2,1,-5.3,3,0,1021.7,4.1,0,8,0,120,0,12,0,0,3.3,0.2,0.3,0.7,0.7,-8.4
09-Jan-06,0,10,0,0.1,1,-2.2,0,2.9,1017.4,10.6,0,19,0,160,0,25,0,0,3.95,0.5,0.7,0,-1.7,-10
10-Jan-06,0,12.9,0,8.7,0,8.1,0,9.2,1005.9,13.8,0,25,0,210,0,34,0,0,7.75,0.9,1.1,0,-8.3,-10
11-Jan-06,0,9.6,0,5.3,0,2.3,0,0.7,1011.4,10.8,0,24,0,240,0,34,4.6,0,6.35,0.7,0.8,0,0,-9.5
12-Jan-06,0,12.1,0,7.5,0,3,0,16.3,1011.1,16.8,0,28,0,160,0,36,0,0,7.3,1.3,1.7,0,-10,-10
13-Jan-06,0,11.3,0,4.5,0,6.2,0,6.3,1005.1,11.7,0,24,0,150,0,31,1.2,0,8.25,0.4,0.6,0,-5.9,-10
14-Jan-06,0,8.9,0,1.8,1,-1.1,0,0.3,1006.5,10.9,0,28,0,160,0,37,4.8,0,5.95,0.5,0.6,0.2,0.2,-9.3
15-Jan-06,0,11.4,0,7.2,1,-0.1,0,3.6,999.8,12.3,0,22,0,150,0,33,2.5,0,7.625,0.7,0.8,0,-2.7,-10
16-Jan-06,0,9.8,0,4.2,0,0,0,0.7,1001.3,7.5,0,14,0,270,0,21,0,0,6.85,0.7,0.9,0,0,-9.5
17-Jan-06,0,11.1,0,7,0,4.8,0,0.7,1004.6,11,0,20,0,270,0,29,1.2,0,7.75,0.4,0.5,0,-0.3,-9.3
18-Jan-06,0,11.4,0,10.1,0,6.3,0,0.3,1014,12.8,0,19,0,270,0,27,0,0,9.2,0.5,0.7,0.2,0.2,-8.6
19-Jan-06,0,12,0,6.6,0,9.8,0,1.8,1008.4,13.5,0,30,0,250,0,40,0,0,9.325,0.7,0.9,0,-0.9,-9.3
20-Jan-06,0,8.8,0,5,0,2.6,0,1.1,1015.2,11.8,0,24,0,250,0,38,2.8,0,7.075,0.8,1,0,-0.3,-9.1
21-Jan-06,0,7.5,0,3.4,1,-1.6,0,0.1,1026.6,5.2,0,10,0,150,0,12,0.8,0,6.375,0.3,0.4,0.2,0.2,-8.5
22-Jan-06,0,9.6,0,4.7,0,1.8,2,0,1029.2,8.3,0,14,0,150,0,18,1.1,0,6.575,0.4,0.5,0.5,0.5,-7.7
23-Jan-06,0,8.8,0,5.7,0,4,2,0,1027.1,9.4,0,16,0,160,0,20,0,0,6.95,0.8,1,1.3,1.3,-6.5
24-Jan-06,0,7,0,2.2,0,3.8,3,0,1025.9,5.9,0,10,0,120,0,14,0,0,6.325,0.5,0.7,1.8,1.8,-5.7
25-Jan-06,0,7.2,0,0.5,1,-2.8,3,0,1025.4,7.2,0,17,0,100,0,24,2.1,0,5.425,0.6,0.8,2.4,2.4,-4.8
26-Jan-06,0,7.2,0,0.1,0,1.3,3,0,1028.1,7,0,12,0,110,0,18,0.6,0,5.075,0.8,1,3.2,3.2,-3.8
27-Jan-06,0,5.1,1,-0.1,1,-4,3,0,1029.5,5.4,0,11,0,20,0,14,0.1,0,4.4,0.5,0.7,3.7,3.7,-3.1
28-Jan-06,0,6.7,1,-0.4,1,-3.9,3,0,1028.2,7,0,12,0,10,0,23,5.4,0,4.125,0.5,0.6,4.1,4.1,-2.4
29-Jan-06,0,8.6,1,-3.3,1,-8.2,3,0,1029.3,3.5,0,9,0,100,0,15,6.5,0,2.625,0.4,0.6,4.5,4.5,-1.9
30-Jan-06,0,5.7,1,-4.3,1,-9.8,3,0,1028.4,3.6,0,8,0,100,0,10,6.8,0,1.6,0,0.2,4.5,4.5,-1.8
31-Jan-06,0,6.7,1,-0.2,1,-6.2,3,0,1023.2,6.2,0,9,0,130,0,13,0,0,2.85,0.6,0.7,5.1,5.1,-1.2
01-Feb-06,0,8.8,0,3.4,0,1.3,2,0,1018,9.3,0,17,0,140,0,23,0.1,0,4.65,0.6,0.8,5.7,5.7,-0.5
02-Feb-06,0,10.7,0,7.1,0,5.4,0,0,1018.4,7.8,0,15,0,150,0,21,3.7,0,6.25,0.8,1,6.4,6.4,0.4
03-Feb-06,0,7.7,0,6.2,0,5.2,0,0,1023.6,2.2,0,7,0,110,0,10,0,0,6.425,0.4,0.5,6.8,6.8,0.7
04-Feb-06,0,7.9,0,5.7,0,4.8,0,0,1028.7,3.1,0,9,0,160,0,11,0,0,6.4,0.6,0.8,7.3,7.3,1.3
05-Feb-06,0,6.7,0,4.7,0,4.2,0,0,1031.1,5.2,0,9,0,160,0,12,0,0,5.975,0.7,0.9,8,8,2
06-Feb-06,0,9.2,0,6.6,0,4.5,2,0,1027.8,6.2,0,12,0,220,0,16,0,0,6.325,0.8,1,8.7,8.7,2.8
07-Feb-06,0,10.3,0,6.2,0,6.4,0,2.5,1019.1,11.7,0,24,0,230,0,36,0,0,7.05,0.8,1.1,6.9,6.9,1.1
08-Feb-06,0,9.4,0,2.1,1,-1.2,0,0.3,1016.2,5.8,0,13,0,320,0,19,4.3,0,6.075,0.6,0.8,7.2,7.2,1.4
09-Feb-06,0,7.7,0,0,1,-4.8,3,0,1021,2.8,0,7,0,60,0,10,7.9,0,5.05,0.3,0.6,7.5,7.5,1.7
10-Feb-06,0,7.7,0,0.2,1,-3,3,0,1020.9,7.3,0,12,0,160,0,16,1.6,0,4.575,0.7,1,8.2,8.2,2.4
11-Feb-06,0,11,0,4.9,0,1.9,0,3.9,1017.6,8.2,0,15,0,170,0,19,0.2,0,6.125,0.8,1,5,5,-0.7
12-Feb-06,0,11.9,0,7.8,0,6.7,0,0.6,1015.2,10,0,18,0,220,0,25,0.1,0,7.925,0.8,1,5.2,5.2,-0.5
13-Feb-06,0,13.4,0,6.5,0,7.5,0,3.3,1007.8,9,0,20,0,180,0,28,1,0,8.5,0.8,1.1,2.7,2.7,-2.9
14-Feb-06,0,10.7,0,5.3,0,2.1,0,8.4,995.9,12.6,0,26,0,250,0,43,2.6,0,7.675,0.6,1,0,-5.1,-10
15-Feb-06,0,9.1,0,4.8,0,4.3,0,7.7,984.5,14.2,0,24,0,220,0,34,4,0,7.225,0.9,1.3,0,-6.8,-10
16-Feb-06,0,8.9,0,3.5,0,1.7,0,8.3,976,13.5,0,25,0,220,0,36,1.1,0,6.1,0.9,1.3,0,-7.4,-10
17-Feb-06,0,7.4,0,1.6,1,-3.7,0,1.6,981.8,5.9,0,19,0,220,0,25,0.4,0,5.2,0.6,0.8,0,-1,-10
18-Feb-06,0,8.4,1,-0.8,1,-4.5,0,0.8,989.7,4.3,0,8,0,130,0,11,3.6,0,4.725,0.6,0.9,0,-0.2,-9.7
19-Feb-06,0,7.3,1,-1.7,1,-6.2,3,0,1002.8,5.4,0,14,0,20,0,19,3.9,0,4.5,0.6,0.9,0.6,0.6,-8.7
20-Feb-06,0,8.8,1,-0.5,1,-2.9,3,0,1019.3,7.6,0,16,0,20,0,23,9.3,0,4,0.9,1.2,1.4,1.4,-7.3
21-Feb-06,0,8.4,1,-0.6,1,-5.5,2,0,1027,7,0,16,0,30,0,22,8.8,0,3.925,0.9,1.3,2.3,2.3,-6.1
22-Feb-06,0,6.3,1,-0.1,1,-4.4,2,0,1027.1,9.7,0,15,0,30,0,23,4.5,0,3.775,1,1.3,3.2,3.2,-4.8
23-Feb-06,0,5.6,0,2.9,0,0.7,0,0.6,1026.3,8.6,0,13,0,30,0,18,0.1,0,4.375,0.9,1.2,3.5,3.5,-4.3
24-Feb-06,0,8.9,0,2.7,0,1.9,0,0.2,1020.2,13.8,0,28,0,40,0,41,2.5,0,5.05,1.4,1.9,4.7,4.7,-2.9
25-Feb-06,0,7.5,1,-0.5,1,-2.8,3,0,1024.1,11.2,0,22,0,40,0,29,5.2,0,4.075,1.2,1.6,5.8,5.8,-1.6
26-Feb-06,0,7.3,0,3,1,-0.2,0,0,1028.1,10.8,0,18,0,30,0,24,0.8,0,4.375,1.4,1.8,7.1,7.1,-0.1
27-Feb-06,0,8.3,1,-1.9,1,-6.6,2,0,1024.4,7.5,0,16,0,300,0,22,2,0,4.35,0.7,1.1,7.8,7.8,0.6
28-Feb-06,0,7.2,1,-1.4,1,-1.9,0,0.1,1016.5,8.7,0,21,0,330,0,31,5.8,0,4.575,0.7,1.1,8.4,8.4,1.3
01-Mar-06,0,6,1,-2,1,-7.4,2,0,1010,6.2,0,14,0,290,0,20,8.2,0,3.35,1,1.4,9.3,9.3,2.2
02-Mar-06,0,5.4,1,-4.2,1,-9.3,3,0,1001.1,3.9,0,7,0,280,0,10,6.3,0,2.925,0.8,1.1,10,10,3
03-Mar-06,0,5.9,1,-5.2,1,-10.3,2,0,999.8,3.5,0,11,0,360,0,16,8.9,0,2.85,0.9,1.3,10.7,10.7,3.8
04-Mar-06,0,7.8,1,-5.8,1,-9.6,0,0.1,1005.6,5.5,0,15,0,300,0,21,8.5,0,2.85,0.9,1.4,11.5,11.5,4.7
05-Mar-06,0,9.8,0,1.9,1,-3.8,0,2.4,1013.3,6.4,0,17,0,290,0,22,7.7,0,3.85,1.1,1.6,10.1,10.1,3.4
06-Mar-06,0,11.3,0,0.7,1,-5,0,2.8,1015.8,5.2,0,11,0,160,0,15,4.2,0,4.75,1,1.4,8.2,8.2,1.6
07-Mar-06,0,12,0,7.9,0,3,0,7.1,1006.5,9,0,18,0,250,0,25,0,0,7.35,0.7,1,1.7,1.7,-4.8
08-Mar-06,0,12.1,0,5.7,0,9.3,0,8.7,995.9,10.4,0,20,0,340,0,30,3.6,0,8.5,1,1.5,0,-6,-10
09-Mar-06,0,9.2,0,4.2,0,1.6,0,10,993.7,17.1,0,40,0,260,0,52,2.9,0,6.8,1.3,2,0,-8.7,-10
10-Mar-06,0,9.7,0,3.5,0,1.4,0,0.5,1005.2,11.2,0,25,0,270,0,35,9.1,0,5.95,1.6,2.3,1.1,1.1,-8.4
11-Mar-06,0,8.1,0,3.7,1,-0.3,0,12,1014,7.8,0,15,0,140,0,22,0,0,6.025,0.6,0.9,0,-10,-10
12-Mar-06,0,13.8,0,7.8,0,5.6,0,0.1,1013.2,9.5,0,18,0,160,0,27,0.2,0,7.925,1.2,1.5,1.1,1.1,-8.4
13-Mar-06,0,13.5,0,8.3,0,8.8,0,5.4,1008,16,0,25,0,160,0,33,1.8,0,9.05,1.2,1.7,0,-3.2,-10
14-Mar-06,0,12.3,0,2.8,0,4.1,0,0.1,1014.3,7.4,0,13,0,230,0,18,6.1,0,8.575,1.2,1.7,1.1,1.1,-8.4
15-Mar-06,0,10.4,0,2.4,1,-3.1,2,0,1021.2,4.5,0,12,0,40,0,15,0,0,7.525,0.8,1.1,1.9,1.9,-7.2
16-Mar-06,0,6.4,0,1.5,0,3.6,0,0.1,1026.1,11.4,0,19,0,70,0,27,2.1,0,6.6,1.1,1.7,2.9,2.9,-5.8
17-Mar-06,0,5.2,0,1.9,0,0.1,0,0.1,1025.3,13.2,0,20,0,60,0,30,0,0,5.15,1.1,1.6,3.9,3.9,-4.5
18-Mar-06,0,7.8,0,2.5,0,0.7,0,0,1020.2,12.6,0,22,0,60,0,29,3.8,0,5.25,1.7,2.5,5.5,5.5,-2.6
19-Mar-06,0,9,1,-0.2,1,-6.1,3,0,1015.4,8.8,0,17,0,50,0,22,10.2,0,5.5,1.5,2.3,6.9,6.9,-0.9
20-Mar-06,0,7,0,0.2,1,-4.6,2,0,1011.9,10.1,0,16,0,30,0,21,0,0,5.05,1,1.4,7.8,7.8,0.1
21-Mar-06,0,5,0,2.4,0,3.1,2,0,1012.8,11.8,0,17,0,40,0,24,0,0,4.95,1.1,1.6,8.9,8.9,1.2
22-Mar-06,0,7.2,0,1.4,0,0.6,0,0,1009.7,7.6,0,13,0,110,0,18,1.2,0,4.85,1.5,2,10.2,10.2,2.6
23-Mar-06,0,7.9,0,3.5,0,1.9,0,0.2,995.3,11.4,0,20,0,90,0,30,0.1,0,4.875,1.1,1.6,11.1,11.1,3.6
24-Mar-06,0,8.9,0,5.6,0,5,0,8.7,983.8,6.9,0,16,0,90,0,23,0,0,6.525,0.8,1.1,3.1,3.1,-4.3
25-Mar-06,0,13.1,0,6.4,0,3.3,0,2.6,988.1,10.2,0,16,0,210,0,22,0.2,0,7.825,1,1.4,1.4,1.4,-5.7
26-Mar-06,0,12.5,0,10,0,9.3,0,7.3,985.8,10.3,0,16,0,170,0,21,0,0,9.15,0.9,1.3,0,-5,-10
27-Mar-06,0,12.2,0,8.6,0,6.9,0,11.9,983.3,14.8,0,28,0,230,0,38,0.2,0,9.425,1.1,1.6,0,-10,-10
28-Mar-06,0,10.8,0,5.2,0,6.9,0,7.2,994.2,11.5,0,28,0,240,0,39,1.2,0,9.1,1.5,2.1,0,-5.7,-10
29-Mar-06,0,10.9,0,1.3,1,-3.2,0,9.7,990.2,5.8,0,20,0,190,0,30,4.3,0,8.15,1.1,1.7,0,-8.6,-10
30-Mar-06,0,14.3,0,7.3,0,6.5,0,1.3,985.1,11.8,0,30,0,220,0,43,2.9,0,9.625,1.6,2.3,0.3,0.3,-9.2
31-Mar-06,0,11.8,0,5.7,0,3.8,0,6.5,992.8,10.3,0,24,0,240,0,33,5.2,0,9.3,1.4,2.2,0,-4.8,-10
01-Apr-06,0,11.4,0,6.1,0,4.4,0,2.1,994,13.5,0,31,0,230,0,43,6.4,0,8.55,1.9,2.9,0,-0.2,-9.7
02-Apr-06,0,11.9,0,4.7,0,6.7,0,0.2,1003.8,17.3,0,31,0,240,0,42,11,0,9.225,2,3.3,1.8,1.8,-7.4
03-Apr-06,0,10.5,0,1.8,1,-3.3,0,0.4,1020.2,7,0,16,0,290,0,23,9,0,7.825,1.9,2.8,3.3,3.3,-5.5
04-Apr-06,0,10,0,0.2,1,-2.4,3,0,1022.5,7.5,0,17,0,40,0,23,11.4,0,7.375,2.3,3.4,5.6,5.6,-2.9
05-Apr-06,0,9.9,1,-2.3,1,-7.2,3,0,1019.2,4.7,0,12,0,280,0,16,12,0,7.175,2,2.9,7.5,7.5,-0.8
06-Apr-06,0,12.1,0,4.6,0,1.4,0,0.6,1014.4,11.3,0,22,0,270,0,32,5.6,0,8.25,1.9,2.8,8.6,8.6,0.6
07-Apr-06,0,11.9,0,3.9,0,2,0,2.2,1009.7,11.1,0,27,0,240,0,41,6.7,0,8.675,2,3,8.3,8.3,0.4
08-Apr-06,0,11.5,0,3.1,1,-0.5,0,0.8,1010.9,9.7,0,22,0,320,0,35,10.2,0,8.075,2.2,3.3,9.5,9.5,1.7
09-Apr-06,0,10,0,1.6,0,0.7,2,0,1018.9,9.5,0,20,0,300,0,28,9.3,0,7.625,2.1,3.3,11.4,11.4,3.9
10-Apr-06,0,10.7,1,-1,1,-6.1,3,0,1020.8,6.3,0,14,0,230,0,19,9.7,0,7.975,2.1,3.1,13.3,13.3,6
11-Apr-06,0,12.6,0,6.4,0,6.4,0,6,1012.3,16,0,24,0,280,0,34,7,0,9.775,1.8,3.1,8.9,8.9,1.8
12-Apr-06,0,11.9,0,6.2,0,4.3,0,0.8,1012.2,15,0,23,0,230,0,33,0,0,9.325,1,1.6,9.1,9.1,2.1
13-Apr-06,0,13,0,7.8,0,9.7,0,1.4,1008.9,16.1,0,24,0,270,0,34,5,0,11.075,2.1,3.3,9.6,9.6,2.7
14-Apr-06,0,13.7,0,5.7,0,1.9,0,1.9,1009,5.5,0,14,0,180,0,17,9.2,0,11.2,2.4,3.4,9.9,9.9,3.2
